"","Site","Exposure","Depth","Transect","Quad","Major.Category","Porcentaje"
"1397","Quintay","exposed","deep",2,7,NA,0
"1398","Quintay","exposed","deep",2,8,"Algae indet",2
"1399","Quintay","exposed","deep",2,8,"Articulated Calcareous",0
"1400","Quintay","exposed","deep",2,8,"Corticated",0
"1401","Quintay","exposed","deep",2,8,"Crustose",32
"1402","Quintay","exposed","deep",2,8,"Filamentous",0
"1403","Quintay","exposed","deep",2,8,"Fish",0
"1404","Quintay","exposed","deep",2,8,"Invertebrates",66
"1405","Quintay","exposed","deep",2,8,"Leathery",0
"1406","Quintay","exposed","deep",2,8,"Substrate",0
"1407","Quintay","exposed","deep",2,8,"TWS",0
"1408","Quintay","exposed","deep",2,8,NA,0
"1409","Quintay","exposed","deep",2,9,"Algae indet",0
"1410","Quintay","exposed","deep",2,9,"Articulated Calcareous",0
"1411","Quintay","exposed","deep",2,9,"Corticated",0
"1412","Quintay","exposed","deep",2,9,"Crustose",64
"1413","Quintay","exposed","deep",2,9,"Filamentous",0
"1414","Quintay","exposed","deep",2,9,"Fish",0
"1415","Quintay","exposed","deep",2,9,"Invertebrates",34
"1416","Quintay","exposed","deep",2,9,"Leathery",0
"1417","Quintay","exposed","deep",2,9,"Substrate",2
"1418","Quintay","exposed","deep",2,9,"TWS",0
"1419","Quintay","exposed","deep",2,9,NA,0
"1420","Quintay","exposed","deep",2,10,"Algae indet",0
"1421","Quintay","exposed","deep",2,10,"Articulated Calcareous",0
"1422","Quintay","exposed","deep",2,10,"Corticated",0
"1423","Quintay","exposed","deep",2,10,"Crustose",72
"1424","Quintay","exposed","deep",2,10,"Filamentous",0
"1425","Quintay","exposed","deep",2,10,"Fish",0
"1426","Quintay","exposed","deep",2,10,"Invertebrates",28
"1427","Quintay","exposed","deep",2,10,"Leathery",0
"1428","Quintay","exposed","deep",2,10,"Substrate",0
"1429","Quintay","exposed","deep",2,10,"TWS",0
"1430","Quintay","exposed","deep",2,10,NA,0
"1431","Quintay","exposed","deep",3,1,"Algae indet",0
"1432","Quintay","exposed","deep",3,1,"Articulated Calcareous",0
"1433","Quintay","exposed","deep",3,1,"Corticated",0
"1434","Quintay","exposed","deep",3,1,"Crustose",70.212765953
"1435","Quintay","exposed","deep",3,1,"Filamentous",0
"1436","Quintay","exposed","deep",3,1,"Fish",0
"1437","Quintay","exposed","deep",3,1,"Invertebrates",12.765957446
"1438","Quintay","exposed","deep",3,1,"Leathery",0
"1439","Quintay","exposed","deep",3,1,"Substrate",17.021276596
"1440","Quintay","exposed","deep",3,1,"TWS",6
"1441","Quintay","exposed","deep",3,1,NA,0
"1442","Quintay","exposed","deep",3,2,"Algae indet",6.52173913
"1443","Quintay","exposed","deep",3,2,"Articulated Calcareous",0
"1444","Quintay","exposed","deep",3,2,"Corticated",0
"1445","Quintay","exposed","deep",3,2,"Crustose",17.391304347
"1446","Quintay","exposed","deep",3,2,"Filamentous",0
"1447","Quintay","exposed","deep",3,2,"Fish",0
"1448","Quintay","exposed","deep",3,2,"Invertebrates",73.913043474
"1449","Quintay","exposed","deep",3,2,"Leathery",0
"1450","Quintay","exposed","deep",3,2,"Substrate",2.173913043
"1451","Quintay","exposed","deep",3,2,"TWS",8
"1452","Quintay","exposed","deep",3,2,NA,0
"1453","Quintay","exposed","deep",3,3,"Algae indet",0
"1454","Quintay","exposed","deep",3,3,"Articulated Calcareous",0
"1455","Quintay","exposed","deep",3,3,"Corticated",0
"1456","Quintay","exposed","deep",3,3,"Crustose",90
"1457","Quintay","exposed","deep",3,3,"Filamentous",0
"1458","Quintay","exposed","deep",3,3,"Fish",0
"1459","Quintay","exposed","deep",3,3,"Invertebrates",10
"1460","Quintay","exposed","deep",3,3,"Leathery",0
"1461","Quintay","exposed","deep",3,3,"Substrate",0
"1462","Quintay","exposed","deep",3,3,"TWS",0
"1463","Quintay","exposed","deep",3,3,NA,0
"1464","Quintay","exposed","deep",3,4,"Algae indet",0
"1465","Quintay","exposed","deep",3,4,"Articulated Calcareous",0
"1466","Quintay","exposed","deep",3,4,"Corticated",0
"1467","Quintay","exposed","deep",3,4,"Crustose",70
"1468","Quintay","exposed","deep",3,4,"Filamentous",0
"1469","Quintay","exposed","deep",3,4,"Fish",0
"1470","Quintay","exposed","deep",3,4,"Invertebrates",28
"1471","Quintay","exposed","deep",3,4,"Leathery",0
"1472","Quintay","exposed","deep",3,4,"Substrate",2
"1473","Quintay","exposed","deep",3,4,"TWS",0
"1474","Quintay","exposed","deep",3,4,NA,0
"1475","Quintay","exposed","deep",3,5,"Algae indet",26
"1476","Quintay","exposed","deep",3,5,"Articulated Calcareous",0
"1477","Quintay","exposed","deep",3,5,"Corticated",0
"1478","Quintay","exposed","deep",3,5,"Crustose",34
"1479","Quintay","exposed","deep",3,5,"Filamentous",0
"1480","Quintay","exposed","deep",3,5,"Fish",0
"1481","Quintay","exposed","deep",3,5,"Invertebrates",38
"1482","Quintay","exposed","deep",3,5,"Leathery",0
"1483","Quintay","exposed","deep",3,5,"Substrate",2
"1484","Quintay","exposed","deep",3,5,"TWS",0
"1485","Quintay","exposed","deep",3,5,NA,0
"1486","Quintay","exposed","deep",3,6,"Algae indet",2.222222222
"1487","Quintay","exposed","deep",3,6,"Articulated Calcareous",0
"1488","Quintay","exposed","deep",3,6,"Corticated",0
"1489","Quintay","exposed","deep",3,6,"Crustose",86.666666669
"1490","Quintay","exposed","deep",3,6,"Filamentous",0
"1491","Quintay","exposed","deep",3,6,"Fish",0
"1492","Quintay","exposed","deep",3,6,"Invertebrates",11.111111111
"1493","Quintay","exposed","deep",3,6,"Leathery",0
"1494","Quintay","exposed","deep",3,6,"Substrate",0
"1495","Quintay","exposed","deep",3,6,"TWS",10
"1496","Quintay","exposed","deep",3,6,NA,0
"1497","Quintay","exposed","deep",3,7,"Algae indet",0
"1498","Quintay","exposed","deep",3,7,"Articulated Calcareous",0
"1499","Quintay","exposed","deep",3,7,"Corticated",0
"1500","Quintay","exposed","deep",3,7,"Crustose",92
"1501","Quintay","exposed","deep",3,7,"Filamentous",0
"1502","Quintay","exposed","deep",3,7,"Fish",0
"1503","Quintay","exposed","deep",3,7,"Invertebrates",8
"1504","Quintay","exposed","deep",3,7,"Leathery",0
"1505","Quintay","exposed","deep",3,7,"Substrate",0
"1506","Quintay","exposed","deep",3,7,"TWS",0
"1507","Quintay","exposed","deep",3,7,NA,0
"1508","Quintay","exposed","deep",3,8,"Algae indet",0
"1509","Quintay","exposed","deep",3,8,"Articulated Calcareous",0
"1510","Quintay","exposed","deep",3,8,"Corticated",0
"1511","Quintay","exposed","deep",3,8,"Crustose",13.333333334
"1512","Quintay","exposed","deep",3,8,"Filamentous",0
"1513","Quintay","exposed","deep",3,8,"Fish",0
"1514","Quintay","exposed","deep",3,8,"Invertebrates",62.222222222
"1515","Quintay","exposed","deep",3,8,"Leathery",0
"1516","Quintay","exposed","deep",3,8,"Substrate",24.444444445
"1517","Quintay","exposed","deep",3,8,"TWS",10
"1518","Quintay","exposed","deep",3,8,NA,0
"1519","Quintay","exposed","deep",3,9,"Algae indet",0
"1520","Quintay","exposed","deep",3,9,"Articulated Calcareous",0
"1521","Quintay","exposed","deep",3,9,"Corticated",0
"1522","Quintay","exposed","deep",3,9,"Crustose",56.410256414
"1523","Quintay","exposed","deep",3,9,"Filamentous",0
"1524","Quintay","exposed","deep",3,9,"Fish",0
"1525","Quintay","exposed","deep",3,9,"Invertebrates",43.589743586
"1526","Quintay","exposed","deep",3,9,"Leathery",0
"1527","Quintay","exposed","deep",3,9,"Substrate",0
"1528","Quintay","exposed","deep",3,9,"TWS",22
"1529","Quintay","exposed","deep",3,9,NA,0
"1530","Quintay","exposed","deep",3,10,"Algae indet",0
"1531","Quintay","exposed","deep",3,10,"Articulated Calcareous",0
"1532","Quintay","exposed","deep",3,10,"Corticated",0
"1533","Quintay","exposed","deep",3,10,"Crustose",28.57142857
"1534","Quintay","exposed","deep",3,10,"Filamentous",0
"1535","Quintay","exposed","deep",3,10,"Fish",0
"1536","Quintay","exposed","deep",3,10,"Invertebrates",59.18367347
"1537","Quintay","exposed","deep",3,10,"Leathery",0
"1538","Quintay","exposed","deep",3,10,"Substrate",12.24489796
"1539","Quintay","exposed","deep",3,10,"TWS",2
"1540","Quintay","exposed","deep",3,10,NA,0
"1541","Quintay","exposed","shallow",1,1,"Algae indet",0
"1542","Quintay","exposed","shallow",1,1,"Articulated Calcareous",0
"1543","Quintay","exposed","shallow",1,1,"Corticated",0
"1544","Quintay","exposed","shallow",1,1,"Crustose",42.553191493
"1545","Quintay","exposed","shallow",1,1,"Filamentous",0
"1546","Quintay","exposed","shallow",1,1,"Fish",0
"1547","Quintay","exposed","shallow",1,1,"Invertebrates",2.127659574
"1548","Quintay","exposed","shallow",1,1,"Leathery",0
"1549","Quintay","exposed","shallow",1,1,"Substrate",55.319148939
"1550","Quintay","exposed","shallow",1,1,"TWS",6
"1551","Quintay","exposed","shallow",1,1,NA,0
"1552","Quintay","exposed","shallow",1,2,"Algae indet",0
"1553","Quintay","exposed","shallow",1,2,"Articulated Calcareous",0
"1554","Quintay","exposed","shallow",1,2,"Corticated",0
"1555","Quintay","exposed","shallow",1,2,"Crustose",13.33333333
"1556","Quintay","exposed","shallow",1,2,"Filamentous",0
"1557","Quintay","exposed","shallow",1,2,"Fish",0
"1558","Quintay","exposed","shallow",1,2,"Invertebrates",0
"1559","Quintay","exposed","shallow",1,2,"Leathery",0
"1560","Quintay","exposed","shallow",1,2,"Substrate",86.666666669
"1561","Quintay","exposed","shallow",1,2,"TWS",10
"1562","Quintay","exposed","shallow",1,2,NA,0
"1563","Quintay","exposed","shallow",1,3,"Algae indet",0
"1564","Quintay","exposed","shallow",1,3,"Articulated Calcareous",0
"1565","Quintay","exposed","shallow",1,3,"Corticated",0
"1566","Quintay","exposed","shallow",1,3,"Crustose",65.116279071
"1567","Quintay","exposed","shallow",1,3,"Filamentous",25.58139535
"1568","Quintay","exposed","shallow",1,3,"Fish",0
"1569","Quintay","exposed","shallow",1,3,"Invertebrates",0
"1570","Quintay","exposed","shallow",1,3,"Leathery",0
"1571","Quintay","exposed","shallow",1,3,"Substrate",9.302325581
"1572","Quintay","exposed","shallow",1,3,"TWS",14
"1573","Quintay","exposed","shallow",1,3,NA,0
"1574","Quintay","exposed","shallow",1,4,"Algae indet",0
"1575","Quintay","exposed","shallow",1,4,"Articulated Calcareous",0
"1576","Quintay","exposed","shallow",1,4,"Corticated",0
"1577","Quintay","exposed","shallow",1,4,"Crustose",36.363636368
"1578","Quintay","exposed","shallow",1,4,"Filamentous",63.63636364
"1579","Quintay","exposed","shallow",1,4,"Fish",0
"1580","Quintay","exposed","shallow",1,4,"Invertebrates",0
"1581","Quintay","exposed","shallow",1,4,"Leathery",0
"1582","Quintay","exposed","shallow",1,4,"Substrate",0
"1583","Quintay","exposed","shallow",1,4,"TWS",12
"1584","Quintay","exposed","shallow",1,4,NA,0
"1585","Quintay","exposed","shallow",1,5,"Algae indet",0
"1586","Quintay","exposed","shallow",1,5,"Articulated Calcareous",0
"1587","Quintay","exposed","shallow",1,5,"Corticated",0
"1588","Quintay","exposed","shallow",1,5,"Crustose",38.095238095
"1589","Quintay","exposed","shallow",1,5,"Filamentous",38.0952381
"1590","Quintay","exposed","shallow",1,5,"Fish",0
"1591","Quintay","exposed","shallow",1,5,"Invertebrates",0
"1592","Quintay","exposed","shallow",1,5,"Leathery",0
"1593","Quintay","exposed","shallow",1,5,"Substrate",23.809523814
"1594","Quintay","exposed","shallow",1,5,"TWS",16
"1595","Quintay","exposed","shallow",1,5,NA,0
"1596","Quintay","exposed","shallow",1,6,"Algae indet",0
"1597","Quintay","exposed","shallow",1,6,"Articulated Calcareous",0
"1598","Quintay","exposed","shallow",1,6,"Corticated",0
"1599","Quintay","exposed","shallow",1,6,"Crustose",29.729729728
"1600","Quintay","exposed","shallow",1,6,"Filamentous",54.05405405
"1601","Quintay","exposed","shallow",1,6,"Fish",2.702702703
"1602","Quintay","exposed","shallow",1,6,"Invertebrates",2.702702703
"1603","Quintay","exposed","shallow",1,6,"Leathery",0
"1604","Quintay","exposed","shallow",1,6,"Substrate",10.81081081
"1605","Quintay","exposed","shallow",1,6,"TWS",26
"1606","Quintay","exposed","shallow",1,6,NA,0
"1607","Quintay","exposed","shallow",1,7,"Algae indet",0
"1608","Quintay","exposed","shallow",1,7,"Articulated Calcareous",0
"1609","Quintay","exposed","shallow",1,7,"Corticated",0
"1610","Quintay","exposed","shallow",1,7,"Crustose",34.09090909
"1611","Quintay","exposed","shallow",1,7,"Filamentous",29.54545455
"1612","Quintay","exposed","shallow",1,7,"Fish",0
"1613","Quintay","exposed","shallow",1,7,"Invertebrates",2.272727273
"1614","Quintay","exposed","shallow",1,7,"Leathery",0
"1615","Quintay","exposed","shallow",1,7,"Substrate",34.09090909
"1616","Quintay","exposed","shallow",1,7,"TWS",12
"1617","Quintay","exposed","shallow",1,7,NA,0
"1618","Quintay","exposed","shallow",1,8,"Algae indet",0
"1619","Quintay","exposed","shallow",1,8,"Articulated Calcareous",0
"1620","Quintay","exposed","shallow",1,8,"Corticated",0
"1621","Quintay","exposed","shallow",1,8,"Crustose",59.18367347
"1622","Quintay","exposed","shallow",1,8,"Filamentous",2.040816327
"1623","Quintay","exposed","shallow",1,8,"Fish",0
"1624","Quintay","exposed","shallow",1,8,"Invertebrates",0
"1625","Quintay","exposed","shallow",1,8,"Leathery",4.081632653
"1626","Quintay","exposed","shallow",1,8,"Substrate",34.69387756
"1627","Quintay","exposed","shallow",1,8,"TWS",2
"1628","Quintay","exposed","shallow",1,8,NA,0
"1629","Quintay","exposed","shallow",1,9,"Algae indet",0
"1630","Quintay","exposed","shallow",1,9,"Articulated Calcareous",0
"1631","Quintay","exposed","shallow",1,9,"Corticated",0
"1632","Quintay","exposed","shallow",1,9,"Crustose",51.06382979
"1633","Quintay","exposed","shallow",1,9,"Filamentous",0
"1634","Quintay","exposed","shallow",1,9,"Fish",0
"1635","Quintay","exposed","shallow",1,9,"Invertebrates",2.127659574
"1636","Quintay","exposed","shallow",1,9,"Leathery",4.255319149
"1637","Quintay","exposed","shallow",1,9,"Substrate",42.5531915
"1638","Quintay","exposed","shallow",1,9,"TWS",6
"1639","Quintay","exposed","shallow",1,9,NA,0
"1640","Quintay","exposed","shallow",1,10,"Algae indet",0
"1641","Quintay","exposed","shallow",1,10,"Articulated Calcareous",0
"1642","Quintay","exposed","shallow",1,10,"Corticated",0
"1643","Quintay","exposed","shallow",1,10,"Crustose",48.64864865
"1644","Quintay","exposed","shallow",1,10,"Filamentous",5.405405405
"1645","Quintay","exposed","shallow",1,10,"Fish",0
"1646","Quintay","exposed","shallow",1,10,"Invertebrates",0
"1647","Quintay","exposed","shallow",1,10,"Leathery",2.702702703
"1648","Quintay","exposed","shallow",1,10,"Substrate",43.24324324
"1649","Quintay","exposed","shallow",1,10,"TWS",26
"1650","Quintay","exposed","shallow",1,10,NA,0
"1651","Quintay","exposed","shallow",2,1,"Algae indet",0
"1652","Quintay","exposed","shallow",2,1,"Articulated Calcareous",0
"1653","Quintay","exposed","shallow",2,1,"Corticated",0
"1654","Quintay","exposed","shallow",2,1,"Crustose",93.877551017
"1655","Quintay","exposed","shallow",2,1,"Filamentous",0
"1656","Quintay","exposed","shallow",2,1,"Fish",0
"1657","Quintay","exposed","shallow",2,1,"Invertebrates",0
"1658","Quintay","exposed","shallow",2,1,"Leathery",0
"1659","Quintay","exposed","shallow",2,1,"Substrate",6.12244898
"1660","Quintay","exposed","shallow",2,1,"TWS",2
"1661","Quintay","exposed","shallow",2,1,NA,0
"1662","Quintay","exposed","shallow",2,2,"Algae indet",0
"1663","Quintay","exposed","shallow",2,2,"Articulated Calcareous",0
"1664","Quintay","exposed","shallow",2,2,"Corticated",0
"1665","Quintay","exposed","shallow",2,2,"Crustose",54.54545455
"1666","Quintay","exposed","shallow",2,2,"Filamentous",0
"1667","Quintay","exposed","shallow",2,2,"Fish",0
"1668","Quintay","exposed","shallow",2,2,"Invertebrates",0
"1669","Quintay","exposed","shallow",2,2,"Leathery",0
"1670","Quintay","exposed","shallow",2,2,"Substrate",45.454545453
"1671","Quintay","exposed","shallow",2,2,"TWS",12
"1672","Quintay","exposed","shallow",2,2,NA,0
"1673","Quintay","exposed","shallow",2,3,"Algae indet",0
"1674","Quintay","exposed","shallow",2,3,"Articulated Calcareous",0
"1675","Quintay","exposed","shallow",2,3,"Corticated",0
"1676","Quintay","exposed","shallow",2,3,"Crustose",87.500000003
"1677","Quintay","exposed","shallow",2,3,"Filamentous",0
"1678","Quintay","exposed","shallow",2,3,"Fish",0
"1679","Quintay","exposed","shallow",2,3,"Invertebrates",0
"1680","Quintay","exposed","shallow",2,3,"Leathery",0
"1681","Quintay","exposed","shallow",2,3,"Substrate",12.5
"1682","Quintay","exposed","shallow",2,3,"TWS",4
"1683","Quintay","exposed","shallow",2,3,NA,0
"1684","Quintay","exposed","shallow",2,4,"Algae indet",0
"1685","Quintay","exposed","shallow",2,4,"Articulated Calcareous",0
"1686","Quintay","exposed","shallow",2,4,"Corticated",0
"1687","Quintay","exposed","shallow",2,4,"Crustose",74
"1688","Quintay","exposed","shallow",2,4,"Filamentous",0
"1689","Quintay","exposed","shallow",2,4,"Fish",0
"1690","Quintay","exposed","shallow",2,4,"Invertebrates",10
"1691","Quintay","exposed","shallow",2,4,"Leathery",0
"1692","Quintay","exposed","shallow",2,4,"Substrate",16
"1693","Quintay","exposed","shallow",2,4,"TWS",0
"1694","Quintay","exposed","shallow",2,4,NA,0
"1695","Quintay","exposed","shallow",2,5,"Algae indet",0
"1696","Quintay","exposed","shallow",2,5,"Articulated Calcareous",0
"1697","Quintay","exposed","shallow",2,5,"Corticated",0
"1698","Quintay","exposed","shallow",2,5,"Crustose",97.82608696
"1699","Quintay","exposed","shallow",2,5,"Filamentous",0
"1700","Quintay","exposed","shallow",2,5,"Fish",0
"1701","Quintay","exposed","shallow",2,5,"Invertebrates",2.173913043
"1702","Quintay","exposed","shallow",2,5,"Leathery",0
"1703","Quintay","exposed","shallow",2,5,"Substrate",0
"1704","Quintay","exposed","shallow",2,5,"TWS",8
"1705","Quintay","exposed","shallow",2,5,NA,0
"1706","Quintay","exposed","shallow",2,6,"Algae indet",0
"1707","Quintay","exposed","shallow",2,6,"Articulated Calcareous",0
"1708","Quintay","exposed","shallow",2,6,"Corticated",0
"1709","Quintay","exposed","shallow",2,6,"Crustose",64.58333333
"1710","Quintay","exposed","shallow",2,6,"Filamentous",2.083333333
"1711","Quintay","exposed","shallow",2,6,"Fish",0
"1712","Quintay","exposed","shallow",2,6,"Invertebrates",4.166666667
"1713","Quintay","exposed","shallow",2,6,"Leathery",0
"1714","Quintay","exposed","shallow",2,6,"Substrate",29.166666667
"1715","Quintay","exposed","shallow",2,6,"TWS",4
"1716","Quintay","exposed","shallow",2,6,NA,0
"1717","Quintay","exposed","shallow",2,7,"Algae indet",0
"1718","Quintay","exposed","shallow",2,7,"Articulated Calcareous",0
"1719","Quintay","exposed","shallow",2,7,"Corticated",0
"1720","Quintay","exposed","shallow",2,7,"Crustose",61.90476191
"1721","Quintay","exposed","shallow",2,7,"Filamentous",0
"1722","Quintay","exposed","shallow",2,7,"Fish",0
"1723","Quintay","exposed","shallow",2,7,"Invertebrates",2.380952381
"1724","Quintay","exposed","shallow",2,7,"Leathery",0
"1725","Quintay","exposed","shallow",2,7,"Substrate",35.714285718
"1726","Quintay","exposed","shallow",2,7,"TWS",16
"1727","Quintay","exposed","shallow",2,7,NA,0
"1728","Quintay","exposed","shallow",2,8,"Algae indet",0
"1729","Quintay","exposed","shallow",2,8,"Articulated Calcareous",0
"1730","Quintay","exposed","shallow",2,8,"Corticated",0
"1731","Quintay","exposed","shallow",2,8,"Crustose",45.652173913
"1732","Quintay","exposed","shallow",2,8,"Filamentous",0
"1733","Quintay","exposed","shallow",2,8,"Fish",0
"1734","Quintay","exposed","shallow",2,8,"Invertebrates",2.173913043
"1735","Quintay","exposed","shallow",2,8,"Leathery",0
"1736","Quintay","exposed","shallow",2,8,"Substrate",52.173913043
"1737","Quintay","exposed","shallow",2,8,"TWS",8
"1738","Quintay","exposed","shallow",2,8,NA,0
"1739","Quintay","exposed","shallow",2,9,"Algae indet",0
"1740","Quintay","exposed","shallow",2,9,"Articulated Calcareous",0
"1741","Quintay","exposed","shallow",2,9,"Corticated",0
"1742","Quintay","exposed","shallow",2,9,"Crustose",76.086956517
"1743","Quintay","exposed","shallow",2,9,"Filamentous",0
"1744","Quintay","exposed","shallow",2,9,"Fish",0
"1745","Quintay","exposed","shallow",2,9,"Invertebrates",4.347826087
"1746","Quintay","exposed","shallow",2,9,"Leathery",0
"1747","Quintay","exposed","shallow",2,9,"Substrate",19.565217394
"1748","Quintay","exposed","shallow",2,9,"TWS",8
"1749","Quintay","exposed","shallow",2,9,NA,0
"1750","Quintay","exposed","shallow",2,10,"Algae indet",6.52173913
"1751","Quintay","exposed","shallow",2,10,"Articulated Calcareous",0
"1752","Quintay","exposed","shallow",2,10,"Corticated",0
"1753","Quintay","exposed","shallow",2,10,"Crustose",67.39130435
"1754","Quintay","exposed","shallow",2,10,"Filamentous",21.73913043
"1755","Quintay","exposed","shallow",2,10,"Fish",0
"1756","Quintay","exposed","shallow",2,10,"Invertebrates",4.347826087
"1757","Quintay","exposed","shallow",2,10,"Leathery",0
"1758","Quintay","exposed","shallow",2,10,"Substrate",0
"1759","Quintay","exposed","shallow",2,10,"TWS",8
"1760","Quintay","exposed","shallow",2,10,NA,0
"1761","Quintay","exposed","shallow",3,1,"Algae indet",0
"1762","Quintay","exposed","shallow",3,1,"Articulated Calcareous",0
"1763","Quintay","exposed","shallow",3,1,"Corticated",0
"1764","Quintay","exposed","shallow",3,1,"Crustose",100
"1765","Quintay","exposed","shallow",3,1,"Filamentous",0
"1766","Quintay","exposed","shallow",3,1,"Fish",0
"1767","Quintay","exposed","shallow",3,1,"Invertebrates",0
"1768","Quintay","exposed","shallow",3,1,"Leathery",0
"1769","Quintay","exposed","shallow",3,1,"Substrate",0
"1770","Quintay","exposed","shallow",3,1,"TWS",4
"1771","Quintay","exposed","shallow",3,1,NA,0
"1772","Quintay","exposed","shallow",3,2,"Algae indet",0
"1773","Quintay","exposed","shallow",3,2,"Articulated Calcareous",0
"1774","Quintay","exposed","shallow",3,2,"Corticated",0
"1775","Quintay","exposed","shallow",3,2,"Crustose",91.304347827
"1776","Quintay","exposed","shallow",3,2,"Filamentous",0
"1777","Quintay","exposed","shallow",3,2,"Fish",0
"1778","Quintay","exposed","shallow",3,2,"Invertebrates",6.52173913
"1779","Quintay","exposed","shallow",3,2,"Leathery",0
"1780","Quintay","exposed","shallow",3,2,"Substrate",2.173913043
"1781","Quintay","exposed","shallow",3,2,"TWS",8
"1782","Quintay","exposed","shallow",3,2,NA,0
"1783","Quintay","exposed","shallow",3,3,"Algae indet",2.325581395
"1784","Quintay","exposed","shallow",3,3,"Articulated Calcareous",0
"1785","Quintay","exposed","shallow",3,3,"Corticated",0
"1786","Quintay","exposed","shallow",3,3,"Crustose",88.37209302
"1787","Quintay","exposed","shallow",3,3,"Filamentous",9.302325581
"1788","Quintay","exposed","shallow",3,3,"Fish",0
"1789","Quintay","exposed","shallow",3,3,"Invertebrates",0
"1790","Quintay","exposed","shallow",3,3,"Leathery",0
"1791","Quintay","exposed","shallow",3,3,"Substrate",0
"1792","Quintay","exposed","shallow",3,3,"TWS",14
"1793","Quintay","exposed","shallow",3,3,NA,0
"1794","Quintay","exposed","shallow",3,4,"Algae indet",0
"1795","Quintay","exposed","shallow",3,4,"Articulated Calcareous",0
"1796","Quintay","exposed","shallow",3,4,"Corticated",0
"1797","Quintay","exposed","shallow",3,4,"Crustose",80.434782603
"1798","Quintay","exposed","shallow",3,4,"Filamentous",13.043478261
"1799","Quintay","exposed","shallow",3,4,"Fish",0
"1800","Quintay","exposed","shallow",3,4,"Invertebrates",6.52173913
"1801","Quintay","exposed","shallow",3,4,"Leathery",0
"1802","Quintay","exposed","shallow",3,4,"Substrate",0
"1803","Quintay","exposed","shallow",3,4,"TWS",8
"1804","Quintay","exposed","shallow",3,4,NA,0
"1805","Quintay","exposed","shallow",3,5,"Algae indet",0
"1806","Quintay","exposed","shallow",3,5,"Articulated Calcareous",0
"1807","Quintay","exposed","shallow",3,5,"Corticated",0
"1808","Quintay","exposed","shallow",3,5,"Crustose",93.877551027
"1809","Quintay","exposed","shallow",3,5,"Filamentous",4.081632653
"1810","Quintay","exposed","shallow",3,5,"Fish",0
"1811","Quintay","exposed","shallow",3,5,"Invertebrates",2.040816327
"1812","Quintay","exposed","shallow",3,5,"Leathery",0
"1813","Quintay","exposed","shallow",3,5,"Substrate",0
"1814","Quintay","exposed","shallow",3,5,"TWS",2
"1815","Quintay","exposed","shallow",3,5,NA,0
"1816","Quintay","exposed","shallow",3,6,"Algae indet",0
"1817","Quintay","exposed","shallow",3,6,"Articulated Calcareous",0
"1818","Quintay","exposed","shallow",3,6,"Corticated",0
"1819","Quintay","exposed","shallow",3,6,"Crustose",86.95652174
"1820","Quintay","exposed","shallow",3,6,"Filamentous",0
"1821","Quintay","exposed","shallow",3,6,"Fish",0
"1822","Quintay","exposed","shallow",3,6,"Invertebrates",8.695652174
"1823","Quintay","exposed","shallow",3,6,"Leathery",0
"1824","Quintay","exposed","shallow",3,6,"Substrate",4.347826087
"1825","Quintay","exposed","shallow",3,6,"TWS",8
"1826","Quintay","exposed","shallow",3,6,NA,0
"1827","Quintay","exposed","shallow",3,7,"Algae indet",0
"1828","Quintay","exposed","shallow",3,7,"Articulated Calcareous",0
"1829","Quintay","exposed","shallow",3,7,"Corticated",0
"1830","Quintay","exposed","shallow",3,7,"Crustose",95
"1831","Quintay","exposed","shallow",3,7,"Filamentous",2.5
"1832","Quintay","exposed","shallow",3,7,"Fish",0
"1833","Quintay","exposed","shallow",3,7,"Invertebrates",0
"1834","Quintay","exposed","shallow",3,7,"Leathery",0
"1835","Quintay","exposed","shallow",3,7,"Substrate",2.5
"1836","Quintay","exposed","shallow",3,7,"TWS",20
"1837","Quintay","exposed","shallow",3,7,NA,0
"1838","Quintay","exposed","shallow",3,8,"Algae indet",2.272727273
"1839","Quintay","exposed","shallow",3,8,"Articulated Calcareous",0
"1840","Quintay","exposed","shallow",3,8,"Corticated",0
"1841","Quintay","exposed","shallow",3,8,"Crustose",86.363636363
"1842","Quintay","exposed","shallow",3,8,"Filamentous",0
"1843","Quintay","exposed","shallow",3,8,"Fish",0
"1844","Quintay","exposed","shallow",3,8,"Invertebrates",6.818181818
"1845","Quintay","exposed","shallow",3,8,"Leathery",0
"1846","Quintay","exposed","shallow",3,8,"Substrate",4.545454545
"1847","Quintay","exposed","shallow",3,8,"TWS",12
"1848","Quintay","exposed","shallow",3,8,NA,0
"1849","Quintay","exposed","shallow",3,9,"Algae indet",0
"1850","Quintay","exposed","shallow",3,9,"Articulated Calcareous",0
"1851","Quintay","exposed","shallow",3,9,"Corticated",0
"1852","Quintay","exposed","shallow",3,9,"Crustose",93.617021272
"1853","Quintay","exposed","shallow",3,9,"Filamentous",0
"1854","Quintay","exposed","shallow",3,9,"Fish",0
"1855","Quintay","exposed","shallow",3,9,"Invertebrates",6.382978723
"1856","Quintay","exposed","shallow",3,9,"Leathery",0
"1857","Quintay","exposed","shallow",3,9,"Substrate",0
"1858","Quintay","exposed","shallow",3,9,"TWS",6
"1859","Quintay","exposed","shallow",3,9,NA,0
"1860","Quintay","exposed","shallow",3,10,"Algae indet",0
"1861","Quintay","exposed","shallow",3,10,"Articulated Calcareous",0
"1862","Quintay","exposed","shallow",3,10,"Corticated",0
"1863","Quintay","exposed","shallow",3,10,"Crustose",92
